time,accel_x,accel_y,vel_x,vel_y,dis_x,dis_y,ang
15.64,-0.1047,-0.2449,6.4690,-61.8598,116.6270,-706.6227,-84.0300
15.66,-0.1046,-0.2434,6.4669,-61.8646,116.7564,-707.8600,-84.0324
15.68,-0.1046,-0.2419,6.4648,-61.8695,116.8857,-709.0974,-84.0348
15.70,-0.1045,-0.2404,6.4627,-61.8743,117.0149,-710.3348,-84.0371
15.72,-0.1044,-0.2389,6.4606,-61.8791,117.1441,-711.5724,-84.0395
15.74,-0.1043,-0.2375,6.4585,-61.8838,117.2733,-712.8101,-84.0419
15.76,-0.1043,-0.2360,6.4564,-61.8885,117.4024,-714.0479,-84.0442
15.78,-0.1042,-0.2345,6.4544,-61.8932,117.5315,-715.2857,-84.0466
15.80,-0.1041,-0.2331,6.4523,-61.8979,117.6606,-716.5237,-84.0489
15.82,-0.1041,-0.2316,6.4502,-61.9025,117.7896,-717.7618,-84.0513
15.84,-0.1040,-0.2302,6.4481,-61.9071,117.9185,-718.9999,-84.0536
15.86,-0.1039,-0.2288,6.4460,-61.9117,118.0474,-720.2381,-84.0560
15.88,-0.1039,-0.2274,6.4440,-61.9162,118.1763,-721.4765,-84.0583
15.90,-0.1038,-0.2259,6.4419,-61.9208,118.3052,-722.7149,-84.0606
15.92,-0.1037,-0.2245,6.4398,-61.9253,118.4340,-723.9534,-84.0630
15.94,-0.1037,-0.2232,6.4377,-61.9297,118.5627,-725.1920,-84.0653
15.96,-0.1036,-0.2218,6.4357,-61.9342,118.6914,-726.4306,-84.0676
15.98,-0.1035,-0.2204,6.4336,-61.9386,118.8201,-727.6694,-84.0699
16.00,-0.1035,-0.2190,6.4315,-61.9429,118.9487,-728.9083,-84.0722
16.02,-0.1034,-0.2177,6.4294,-61.9473,119.0773,-730.1472,-84.0745
16.04,-0.1033,-0.2163,6.4274,-61.9516,119.2059,-731.3863,-84.0768
16.06,-0.1033,-0.2150,6.4253,-61.9559,119.3344,-732.6254,-84.0791
16.08,-0.1032,-0.2137,6.4233,-61.9602,119.4628,-733.8646,-84.0814
16.10,-0.1031,-0.2123,6.4212,-61.9644,119.5913,-735.1039,-84.0837
16.12,-0.1031,-0.2110,6.4191,-61.9687,119.7196,-736.3432,-84.0860
16.14,-0.1030,-0.2097,6.4171,-61.9729,119.8480,-737.5827,-84.0883
16.16,-0.1029,-0.2084,6.4150,-61.9770,119.9763,-738.8222,-84.0906
16.18,-0.1029,-0.2071,6.4130,-61.9812,120.1045,-740.0619,-84.0928
16.20,-0.1028,-0.2058,6.4109,-61.9853,120.2328,-741.3016,-84.0951
16.22,-0.1027,-0.2046,6.4088,-61.9894,120.3609,-742.5414,-84.0974
16.24,-0.1027,-0.2033,6.4068,-61.9934,120.4891,-743.7812,-84.0996
16.26,-0.1026,-0.2020,6.4047,-61.9975,120.6172,-745.0212,-84.1019
16.28,-0.1026,-0.2008,6.4027,-62.0015,120.7452,-746.2612,-84.1042
16.30,-0.1025,-0.1995,6.4006,-62.0055,120.8732,-747.5013,-84.1064
16.32,-0.1024,-0.1983,6.3986,-62.0095,121.0012,-748.7415,-84.1087
16.34,-0.1024,-0.1971,6.3965,-62.0134,121.1291,-749.9818,-84.1109
16.36,-0.1023,-0.1958,6.3945,-62.0173,121.2570,-751.2221,-84.1131
16.38,-0.1022,-0.1946,6.3924,-62.0212,121.3849,-752.4625,-84.1154
16.40,-0.1022,-0.1934,6.3904,-62.0251,121.5127,-753.7030,-84.1176
16.42,-0.1021,-0.1922,6.3884,-62.0289,121.6404,-754.9436,-84.1198
16.44,-0.1020,-0.1910,6.3863,-62.0327,121.7682,-756.1843,-84.1221
16.46,-0.1020,-0.1898,6.3843,-62.0365,121.8959,-757.4250,-84.1243
16.48,-0.1019,-0.1887,6.3822,-62.0403,122.0235,-758.6658,-84.1265
16.50,-0.1018,-0.1875,6.3802,-62.0441,122.1511,-759.9067,-84.1287
16.52,-0.1018,-0.1863,6.3782,-62.0478,122.2787,-761.1477,-84.1309
16.54,-0.1017,-0.1852,6.3761,-62.0515,122.4062,-762.3887,-84.1331
16.56,-0.1016,-0.1840,6.3741,-62.0552,122.5337,-763.6298,-84.1353
16.58,-0.1016,-0.1829,6.3721,-62.0588,122.6611,-764.8710,-84.1375
16.60,-0.1015,-0.1818,6.3700,-62.0625,122.7885,-766.1122,-84.1397
16.62,-0.1014,-0.1806,6.3680,-62.0661,122.9159,-767.3535,-84.1419
16.64,-0.1014,-0.1795,6.3660,-62.0697,123.0432,-768.5949,-84.1441
16.66,-0.1013,-0.1784,6.3640,-62.0732,123.1705,-769.8364,-84.1463
16.68,-0.1012,-0.1773,6.3619,-62.0768,123.2977,-771.0779,-84.1485
16.70,-0.1012,-0.1762,6.3599,-62.0803,123.4249,-772.3195,-84.1507
16.72,-0.1011,-0.1751,6.3579,-62.0838,123.5521,-773.5612,-84.1528
16.74,-0.1011,-0.1740,6.3559,-62.0873,123.6792,-774.8030,-84.1550
16.76,-0.1010,-0.1729,6.3538,-62.0907,123.8063,-776.0448,-84.1572
16.78,-0.1009,-0.1718,6.3518,-62.0942,123.9333,-777.2867,-84.1593
16.80,-0.1009,-0.1708,6.3498,-62.0976,124.0603,-778.5286,-84.1615
16.82,-0.1008,-0.1697,6.3478,-62.1010,124.1873,-779.7706,-84.1636
16.84,-0.1007,-0.1687,6.3458,-62.1044,124.3142,-781.0127,-84.1658
16.86,-0.1007,-0.1676,6.3438,-62.1077,124.4410,-782.2549,-84.1680
16.88,-0.1006,-0.1666,6.3418,-62.1110,124.5679,-783.4971,-84.1701
16.90,-0.1005,-0.1655,6.3397,-62.1144,124.6947,-784.7394,-84.1722
16.92,-0.1005,-0.1645,6.3377,-62.1176,124.8214,-785.9817,-84.1744
16.94,-0.1004,-0.1635,6.3357,-62.1209,124.9481,-787.2241,-84.1765
16.96,-0.1004,-0.1625,6.3337,-62.1242,125.0748,-788.4666,-84.1787
16.98,-0.1003,-0.1615,6.3317,-62.1274,125.2015,-789.7092,-84.1808
17.00,-0.1002,-0.1605,6.3297,-62.1306,125.3280,-790.9518,-84.1829
17.02,-0.1002,-0.1595,6.3277,-62.1338,125.4546,-792.1945,-84.1850
17.04,-0.1001,-0.1585,6.3257,-62.1370,125.5811,-793.4372,-84.1872
17.06,-0.1000,-0.1575,6.3237,-62.1401,125.7076,-794.6800,-84.1893
17.08,-0.1000,-0.1565,6.3217,-62.1432,125.8340,-795.9229,-84.1914
17.10,-0.0999,-0.1555,6.3197,-62.1464,125.9604,-797.1658,-84.1935
17.12,-0.0998,-0.1546,6.3177,-62.1494,126.0868,-798.4088,-84.1956
17.14,-0.0998,-0.1536,6.3157,-62.1525,126.2131,-799.6518,-84.1977
17.16,-0.0997,-0.1527,6.3137,-62.1556,126.3394,-800.8949,-84.1998
17.18,-0.0997,-0.1517,6.3117,-62.1586,126.4656,-802.1381,-84.2019
17.20,-0.0996,-0.1508,6.3097,-62.1616,126.5918,-803.3814,-84.2040
17.22,-0.0995,-0.1498,6.3077,-62.1646,126.7179,-804.6246,-84.2061
17.24,-0.0995,-0.1489,6.3058,-62.1676,126.8441,-805.8680,-84.2082
17.26,-0.0994,-0.1480,6.3038,-62.1706,126.9701,-807.1114,-84.2103
17.28,-0.0993,-0.1471,6.3018,-62.1735,127.0962,-808.3549,-84.2124
17.30,-0.0993,-0.1461,6.2998,-62.1764,127.2222,-809.5984,-84.2145
17.32,-0.0992,-0.1452,6.2978,-62.1793,127.3481,-810.8420,-84.2165
17.34,-0.0992,-0.1443,6.2958,-62.1822,127.4740,-812.0856,-84.2186
17.36,-0.0991,-0.1434,6.2938,-62.1851,127.5999,-813.3293,-84.2207
17.38,-0.0990,-0.1425,6.2919,-62.1879,127.7258,-814.5731,-84.2228
17.40,-0.0990,-0.1417,6.2899,-62.1908,127.8516,-815.8169,-84.2248
17.42,-0.0989,-0.1408,6.2879,-62.1936,127.9773,-817.0608,-84.2269
17.44,-0.0988,-0.1399,6.2859,-62.1964,128.1030,-818.3047,-84.2289
17.46,-0.0988,-0.1390,6.2840,-62.1992,128.2287,-819.5487,-84.2310
17.48,-0.0987,-0.1382,6.2820,-62.2019,128.3543,-820.7927,-84.2331
17.50,-0.0987,-0.1373,6.2800,-62.2047,128.4799,-822.0368,-84.2351
17.52,-0.0986,-0.1364,6.2780,-62.2074,128.6055,-823.2810,-84.2372
17.54,-0.0985,-0.1356,6.2761,-62.2101,128.7310,-824.5252,-84.2392
17.56,-0.0985,-0.1348,6.2741,-62.2128,128.8565,-825.7694,-84.2413
17.58,-0.0984,-0.1339,6.2721,-62.2155,128.9820,-827.0137,-84.2433
17.60,-0.0983,-0.1331,6.2702,-62.2181,129.1074,-828.2581,-84.2453
17.62,-0.0983,-0.1323,6.2682,-62.2208,129.2327,-829.5025,-84.2474
17.64,-0.0982,-0.1314,6.2662,-62.2234,129.3580,-830.7470,-84.2494
17.66,-0.0982,-0.1306,6.2643,-62.2260,129.4833,-831.9915,-84.2514
17.68,-0.0981,-0.1298,6.2623,-62.2286,129.6086,-833.2361,-84.2535
17.70,-0.0980,-0.1290,6.2603,-62.2312,129.7338,-834.4807,-84.2555
17.72,-0.0980,-0.1282,6.2584,-62.2338,129.8590,-835.7254,-84.2575
17.74,-0.0979,-0.1274,6.2564,-62.2363,129.9841,-836.9701,-84.2595
17.76,-0.0979,-0.1266,6.2545,-62.2389,130.1092,-838.2149,-84.2615
17.78,-0.0978,-0.1258,6.2525,-62.2414,130.2342,-839.4597,-84.2635
17.80,-0.0977,-0.1250,6.2506,-62.2439,130.3592,-840.7046,-84.2656
17.82,-0.0977,-0.1243,6.2486,-62.2464,130.4842,-841.9495,-84.2676
17.84,-0.0976,-0.1235,6.2467,-62.2488,130.6091,-843.1945,-84.2696
17.86,-0.0976,-0.1227,6.2447,-62.2513,130.7340,-844.4395,-84.2716
17.88,-0.0975,-0.1219,6.2428,-62.2537,130.8589,-845.6846,-84.2736
17.90,-0.0974,-0.1212,6.2408,-62.2561,130.9837,-846.9297,-84.2756
17.92,-0.0974,-0.1204,6.2389,-62.2585,131.1085,-848.1749,-84.2776
17.94,-0.0973,-0.1197,6.2369,-62.2609,131.2332,-849.4201,-84.2796
17.96,-0.0972,-0.1189,6.2350,-62.2633,131.3579,-850.6654,-84.2815
17.98,-0.0972,-0.1182,6.2330,-62.2657,131.4826,-851.9107,-84.2835
18.00,-0.0971,-0.1175,6.2311,-62.2680,131.6072,-853.1560,-84.2855
18.02,-0.0971,-0.1167,6.2291,-62.2704,131.7318,-854.4015,-84.2875
18.04,-0.0970,-0.1160,6.2272,-62.2727,131.8563,-855.6469,-84.2895
18.06,-0.0969,-0.1153,6.2253,-62.2750,131.9808,-856.8924,-84.2914
18.08,-0.0969,-0.1146,6.2233,-62.2773,132.1053,-858.1380,-84.2934
18.10,-0.0968,-0.1138,6.2214,-62.2796,132.2297,-859.3835,-84.2954
18.12,-0.0968,-0.1131,6.2194,-62.2818,132.3541,-860.6292,-84.2974
18.14,-0.0967,-0.1124,6.2175,-62.2841,132.4785,-861.8749,-84.2993
18.16,-0.0966,-0.1117,6.2156,-62.2863,132.6028,-863.1206,-84.3013
18.18,-0.0966,-0.1110,6.2136,-62.2885,132.7270,-864.3664,-84.3033
18.20,-0.0965,-0.1103,6.2117,-62.2907,132.8513,-865.6122,-84.3052
18.22,-0.0965,-0.1097,6.2098,-62.2929,132.9755,-866.8580,-84.3072
18.24,-0.0964,-0.1090,6.2079,-62.2951,133.0996,-868.1039,-84.3091
18.26,-0.0963,-0.1083,6.2059,-62.2973,133.2238,-869.3499,-84.3111
18.28,-0.0963,-0.1076,6.2040,-62.2994,133.3478,-870.5959,-84.3130
18.30,-0.0962,-0.1070,6.2021,-62.3016,133.4719,-871.8419,-84.3150
18.32,-0.0962,-0.1063,6.2002,-62.3037,133.5959,-873.0880,-84.3169
18.34,-0.0961,-0.1056,6.1982,-62.3058,133.7198,-874.3341,-84.3189
18.36,-0.0960,-0.1050,6.1963,-62.3079,133.8438,-875.5803,-84.3208
18.38,-0.0960,-0.1043,6.1944,-62.3100,133.9677,-876.8265,-84.3227
18.40,-0.0959,-0.1037,6.1925,-62.3121,134.0915,-878.0727,-84.3247
18.42,-0.0959,-0.1030,6.1906,-62.3141,134.2153,-879.3190,-84.3266
18.44,-0.0958,-0.1024,6.1886,-62.3162,134.3391,-880.5653,-84.3285
18.46,-0.0957,-0.1017,6.1867,-62.3182,134.4628,-881.8117,-84.3305
18.48,-0.0957,-0.1011,6.1848,-62.3202,134.5865,-883.0581,-84.3324
18.50,-0.0956,-0.1005,6.1829,-62.3222,134.7102,-884.3045,-84.3343
18.52,-0.0956,-0.0998,6.1810,-62.3242,134.8338,-885.5510,-84.3362
18.54,-0.0955,-0.0992,6.1791,-62.3262,134.9574,-886.7975,-84.3381
18.56,-0.0955,-0.0986,6.1772,-62.3282,135.0809,-888.0441,-84.3401
18.58,-0.0954,-0.0980,6.1753,-62.3302,135.2044,-889.2907,-84.3420
18.60,-0.0953,-0.0974,6.1734,-62.3321,135.3279,-890.5373,-84.3439
18.62,-0.0953,-0.0968,6.1715,-62.3340,135.4513,-891.7840,-84.3458
18.64,-0.0952,-0.0962,6.1695,-62.3360,135.5747,-893.0307,-84.3477
18.66,-0.0952,-0.0956,6.1676,-62.3379,135.6981,-894.2775,-84.3496
18.68,-0.0951,-0.0950,6.1657,-62.3398,135.8214,-895.5243,-84.3515
18.70,-0.0950,-0.0944,6.1638,-62.3417,135.9447,-896.7711,-84.3534
18.72,-0.0950,-0.0938,6.1619,-62.3435,136.0679,-898.0180,-84.3553
18.74,-0.0949,-0.0932,6.1600,-62.3454,136.1911,-899.2649,-84.3572
18.76,-0.0949,-0.0926,6.1581,-62.3472,136.3143,-900.5118,-84.3591
18.78,-0.0948,-0.0921,6.1563,-62.3491,136.4374,-901.7588,-84.3610
18.80,-0.0947,-0.0915,6.1544,-62.3509,136.5605,-903.0058,-84.3629
18.82,-0.0947,-0.0909,6.1525,-62.3527,136.6835,-904.2529,-84.3648
18.84,-0.0946,-0.0903,6.1506,-62.3545,136.8065,-905.5000,-84.3666
18.86,-0.0946,-0.0898,6.1487,-62.3563,136.9295,-906.7471,-84.3685
18.88,-0.0945,-0.0892,6.1468,-62.3581,137.0524,-907.9943,-84.3704
18.90,-0.0945,-0.0887,6.1449,-62.3599,137.1753,-909.2415,-84.3723
18.92,-0.0944,-0.0881,6.1430,-62.3617,137.2982,-910.4887,-84.3742
18.94,-0.0943,-0.0876,6.1411,-62.3634,137.4210,-911.7360,-84.3760
18.96,-0.0943,-0.0870,6.1392,-62.3652,137.5438,-912.9833,-84.3779
18.98,-0.0942,-0.0865,6.1374,-62.3669,137.6666,-914.2306,-84.3798
19.00,-0.0942,-0.0859,6.1355,-62.3686,137.7893,-915.4780,-84.3816
19.02,-0.0941,-0.0854,6.1336,-62.3703,137.9119,-916.7254,-84.3835
19.04,-0.0941,-0.0849,6.1317,-62.3720,138.0346,-917.9728,-84.3854
19.06,-0.0940,-0.0843,6.1298,-62.3737,138.1572,-919.2203,-84.3872
19.08,-0.0939,-0.0838,6.1279,-62.3754,138.2797,-920.4678,-84.3891
19.10,-0.0939,-0.0833,6.1261,-62.3770,138.4023,-921.7154,-84.3909
19.12,-0.0938,-0.0828,6.1242,-62.3787,138.5247,-922.9629,-84.3928
19.14,-0.0938,-0.0822,6.1223,-62.3803,138.6472,-924.2105,-84.3947
19.16,-0.0937,-0.0817,6.1204,-62.3820,138.7696,-925.4582,-84.3965
19.18,-0.0936,-0.0812,6.1186,-62.3836,138.8920,-926.7058,-84.3984
19.20,-0.0936,-0.0807,6.1167,-62.3852,139.0143,-927.9535,-84.4002
19.22,-0.0935,-0.0802,6.1148,-62.3868,139.1366,-929.2013,-84.4020
19.24,-0.0935,-0.0797,6.1130,-62.3884,139.2589,-930.4491,-84.4039
19.26,-0.0934,-0.0792,6.1111,-62.3900,139.3811,-931.6969,-84.4057
19.28,-0.0934,-0.0787,6.1092,-62.3916,139.5033,-932.9447,-84.4076
19.30,-0.0933,-0.0782,6.1074,-62.3931,139.6254,-934.1925,-84.4094
19.32,-0.0932,-0.0777,6.1055,-62.3947,139.7475,-935.4404,-84.4112
19.34,-0.0932,-0.0773,6.1036,-62.3962,139.8696,-936.6884,-84.4131
19.36,-0.0931,-0.0768,6.1018,-62.3978,139.9916,-937.9363,-84.4149
19.38,-0.0931,-0.0763,6.0999,-62.3993,140.1136,-939.1843,-84.4167
19.40,-0.0930,-0.0758,6.0980,-62.4008,140.2356,-940.4323,-84.4186
19.42,-0.0930,-0.0753,6.0962,-62.4023,140.3575,-941.6804,-84.4204
19.44,-0.0929,-0.0749,6.0943,-62.4038,140.4794,-942.9284,-84.4222
19.46,-0.0929,-0.0744,6.0925,-62.4053,140.6012,-944.1766,-84.4240
19.48,-0.0928,-0.0739,6.0906,-62.4068,140.7231,-945.4247,-84.4258
19.50,-0.0927,-0.0735,6.0888,-62.4082,140.8448,-946.6729,-84.4277
19.52,-0.0927,-0.0730,6.0869,-62.4097,140.9666,-947.9210,-84.4295
19.54,-0.0926,-0.0726,6.0851,-62.4112,141.0883,-949.1693,-84.4313
19.56,-0.0926,-0.0721,6.0832,-62.4126,141.2099,-950.4175,-84.4331
19.58,-0.0925,-0.0717,6.0814,-62.4140,141.3316,-951.6658,-84.4349
19.60,-0.0925,-0.0712,6.0795,-62.4155,141.4531,-952.9141,-84.4367
19.62,-0.0924,-0.0708,6.0777,-62.4169,141.5747,-954.1624,-84.4385
19.64,-0.0923,-0.0703,6.0758,-62.4183,141.6962,-955.4108,-84.4403
19.66,-0.0923,-0.0699,6.0740,-62.4197,141.8177,-956.6592,-84.4421
19.68,-0.0922,-0.0695,6.0721,-62.4211,141.9391,-957.9076,-84.4439
19.70,-0.0922,-0.0690,6.0703,-62.4224,142.0605,-959.1561,-84.4457
19.72,-0.0921,-0.0686,6.0684,-62.4238,142.1819,-960.4046,-84.4475
19.74,-0.0921,-0.0682,6.0666,-62.4252,142.3032,-961.6531,-84.4493
19.76,-0.0920,-0.0677,6.0648,-62.4265,142.4245,-962.9016,-84.4511
19.78,-0.0920,-0.0673,6.0629,-62.4279,142.5458,-964.1501,-84.4529
19.80,-0.0919,-0.0669,6.0611,-62.4292,142.6670,-965.3987,-84.4547
19.82,-0.0918,-0.0665,6.0592,-62.4306,142.7882,-966.6473,-84.4565
19.84,-0.0918,-0.0661,6.0574,-62.4319,142.9094,-967.8960,-84.4583
19.86,-0.0917,-0.0657,6.0556,-62.4332,143.0305,-969.1446,-84.4601
19.88,-0.0917,-0.0652,6.0537,-62.4345,143.1515,-970.3933,-84.4618
19.90,-0.0916,-0.0648,6.0519,-62.4358,143.2726,-971.6420,-84.4636
19.92,-0.0916,-0.0644,6.0501,-62.4371,143.3936,-972.8908,-84.4654
19.94,-0.0915,-0.0640,6.0482,-62.4384,143.5145,-974.1396,-84.4672
19.96,-0.0915,-0.0636,6.0464,-62.4396,143.6355,-975.3883,-84.4689
19.98,-0.0914,-0.0632,6.0446,-62.4409,143.7564,-976.6372,-84.4707
20.00,-0.0913,-0.0628,6.0428,-62.4422,143.8772,-977.8860,-84.4725
20.02,-0.0913,-0.0624,6.0409,-62.4434,143.9980,-979.1349,-84.4743
20.04,-0.0912,-0.0621,6.0391,-62.4446,144.1188,-980.3838,-84.4760
20.06,-0.0912,-0.0617,6.0373,-62.4459,144.2396,-981.6327,-84.4778
20.08,-0.0911,-0.0613,6.0355,-62.4471,144.3603,-982.8816,-84.4796
20.10,-0.0911,-0.0609,6.0336,-62.4483,144.4809,-984.1306,-84.4813
20.12,-0.0910,-0.0605,6.0318,-62.4495,144.6016,-985.3796,-84.4831
20.14,-0.0910,-0.0601,6.0300,-62.4507,144.7222,-986.6286,-84.4848
20.16,-0.0909,-0.0598,6.0282,-62.4519,144.8427,-987.8776,-84.4866
20.18,-0.0908,-0.0594,6.0264,-62.4531,144.9633,-989.1267,-84.4884
20.20,-0.0908,-0.0590,6.0245,-62.4543,145.0838,-990.3758,-84.4901
20.22,-0.0907,-0.0587,6.0227,-62.4555,145.2042,-991.6249,-84.4919
20.24,-0.0907,-0.0583,6.0209,-62.4566,145.3246,-992.8740,-84.4936
20.26,-0.0906,-0.0579,6.0191,-62.4578,145.4450,-994.1232,-84.4954
20.28,-0.0906,-0.0576,6.0173,-62.4589,145.5654,-995.3724,-84.4971
20.30,-0.0905,-0.0572,6.0155,-62.4601,145.6857,-996.6216,-84.4989
20.32,-0.0905,-0.0568,6.0137,-62.4612,145.8059,-997.8708,-84.5006
20.34,-0.0904,-0.0565,6.0119,-62.4624,145.9262,-999.1200,-84.5023
20.36,-0.0904,-0.0561,6.0101,-62.4635,146.0464,-1000.3693,-84.5041
20.38,-0.0903,-0.0558,6.0083,-62.4646,146.1666,-1001.6186,-84.5058
20.40,-0.0902,-0.0554,6.0064,-62.4657,146.2867,-1002.8679,-84.5076
20.42,-0.0902,-0.0551,6.0046,-62.4668,146.4068,-1004.1173,-84.5093
20.44,-0.0901,-0.0547,6.0028,-62.4679,146.5268,-1005.3666,-84.5110
20.46,-0.0901,-0.0544,6.0010,-62.4690,146.6469,-1006.6160,-84.5128
20.48,-0.0900,-0.0541,5.9992,-62.4701,146.7668,-1007.8654,-84.5145
20.50,-0.0900,-0.0537,5.9974,-62.4711,146.8868,-1009.1148,-84.5162
20.52,-0.0899,-0.0534,5.9956,-62.4722,147.0067,-1010.3643,-84.5179
20.54,-0.0899,-0.0531,5.9938,-62.4733,147.1266,-1011.6137,-84.5197
20.56,-0.0898,-0.0527,5.9920,-62.4743,147.2464,-1012.8632,-84.5214
20.58,-0.0898,-0.0524,5.9903,-62.4754,147.3662,-1014.1127,-84.5231
20.60,-0.0897,-0.0521,5.9885,-62.4764,147.4860,-1015.3622,-84.5248
20.62,-0.0897,-0.0517,5.9867,-62.4775,147.6057,-1016.6118,-84.5266
20.64,-0.0896,-0.0514,5.9849,-62.4785,147.7254,-1017.8614,-84.5283
20.66,-0.0895,-0.0511,5.9831,-62.4795,147.8451,-1019.1110,-84.5300
20.68,-0.0895,-0.0508,5.9813,-62.4805,147.9647,-1020.3606,-84.5317
20.70,-0.0894,-0.0505,5.9795,-62.4815,148.0843,-1021.6102,-84.5334
20.72,-0.0894,-0.0501,5.9777,-62.4825,148.2039,-1022.8598,-84.5351
20.74,-0.0893,-0.0498,5.9759,-62.4835,148.3234,-1024.1095,-84.5368
20.76,-0.0893,-0.0495,5.9741,-62.4845,148.4429,-1025.3592,-84.5386
20.78,-0.0892,-0.0492,5.9724,-62.4855,148.5623,-1026.6089,-84.5403
20.80,-0.0892,-0.0489,5.9706,-62.4865,148.6817,-1027.8586,-84.5420
20.82,-0.0891,-0.0486,5.9688,-62.4875,148.8011,-1029.1084,-84.5437
20.84,-0.0891,-0.0483,5.9670,-62.4884,148.9204,-1030.3582,-84.5454
20.86,-0.0890,-0.0480,5.9652,-62.4894,149.0397,-1031.6080,-84.5471
20.88,-0.0890,-0.0477,5.9635,-62.4903,149.1590,-1032.8578,-84.5488
20.90,-0.0889,-0.0474,5.9617,-62.4913,149.2782,-1034.1076,-84.5505
20.92,-0.0889,-0.0471,5.9599,-62.4922,149.3974,-1035.3574,-84.5522
20.94,-0.0888,-0.0468,5.9581,-62.4932,149.5166,-1036.6073,-84.5539
20.96,-0.0887,-0.0465,5.9563,-62.4941,149.6357,-1037.8572,-84.5556
20.98,-0.0887,-0.0462,5.9546,-62.4950,149.7548,-1039.1071,-84.5572
21.00,-0.0886,-0.0459,5.9528,-62.4959,149.8739,-1040.3570,-84.5589
21.02,-0.0886,-0.0456,5.9510,-62.4968,149.9929,-1041.6069,-84.5606
21.04,-0.0885,-0.0454,5.9493,-62.4977,150.1119,-1042.8569,-84.5623
21.06,-0.0885,-0.0451,5.9475,-62.4987,150.2308,-1044.1069,-84.5640
21.08,-0.0884,-0.0448,5.9457,-62.4995,150.3497,-1045.3568,-84.5657
21.10,-0.0884,-0.0445,5.9440,-62.5004,150.4686,-1046.6069,-84.5674
21.12,-0.0883,-0.0442,5.9422,-62.5013,150.5875,-1047.8569,-84.5690
21.14,-0.0883,-0.0440,5.9404,-62.5022,150.7063,-1049.1069,-84.5707
21.16,-0.0882,-0.0437,5.9387,-62.5031,150.8250,-1050.3570,-84.5724
21.18,-0.0882,-0.0434,5.9369,-62.5039,150.9438,-1051.6071,-84.5741
21.20,-0.0881,-0.0431,5.9351,-62.5048,151.0625,-1052.8572,-84.5758
21.22,-0.0881,-0.0429,5.9334,-62.5057,151.1812,-1054.1073,-84.5774
21.24,-0.0880,-0.0426,5.9316,-62.5065,151.2998,-1055.3574,-84.5791
21.26,-0.0880,-0.0423,5.9298,-62.5074,151.4184,-1056.6076,-84.5808
21.28,-0.0879,-0.0421,5.9281,-62.5082,151.5369,-1057.8577,-84.5824
21.30,-0.0879,-0.0418,5.9263,-62.5090,151.6555,-1059.1079,-84.5841
21.32,-0.0878,-0.0415,5.9246,-62.5099,151.7740,-1060.3581,-84.5858
21.34,-0.0878,-0.0413,5.9228,-62.5107,151.8924,-1061.6083,-84.5874
21.36,-0.0877,-0.0410,5.9211,-62.5115,152.0108,-1062.8585,-84.5891
21.38,-0.0876,-0.0408,5.9193,-62.5123,152.1292,-1064.1088,-84.5908
21.40,-0.0876,-0.0405,5.9176,-62.5131,152.2476,-1065.3590,-84.5924
21.42,-0.0875,-0.0403,5.9158,-62.5139,152.3659,-1066.6093,-84.5941
21.44,-0.0875,-0.0400,5.9141,-62.5147,152.4842,-1067.8596,-84.5958
21.46,-0.0874,-0.0398,5.9123,-62.5155,152.6024,-1069.1099,-84.5974
21.48,-0.0874,-0.0395,5.9106,-62.5163,152.7206,-1070.3603,-84.5991
21.50,-0.0873,-0.0393,5.9088,-62.5171,152.8388,-1071.6106,-84.6007
21.52,-0.0873,-0.0390,5.9071,-62.5179,152.9570,-1072.8610,-84.6024
21.54,-0.0872,-0.0388,5.9053,-62.5187,153.0751,-1074.1113,-84.6040
21.56,-0.0872,-0.0385,5.9036,-62.5194,153.1931,-1075.3617,-84.6057
21.58,-0.0871,-0.0383,5.9018,-62.5202,153.3112,-1076.6121,-84.6073
21.60,-0.0871,-0.0381,5.9001,-62.5210,153.4292,-1077.8625,-84.6090
21.62,-0.0870,-0.0378,5.8984,-62.5217,153.5471,-1079.1130,-84.6106
21.64,-0.0870,-0.0376,5.8966,-62.5225,153.6651,-1080.3634,-84.6123
21.66,-0.0869,-0.0373,5.8949,-62.5232,153.7830,-1081.6139,-84.6139
21.68,-0.0869,-0.0371,5.8931,-62.5240,153.9008,-1082.8644,-84.6155
21.70,-0.0868,-0.0369,5.8914,-62.5247,154.0187,-1084.1149,-84.6172
21.72,-0.0868,-0.0367,5.8897,-62.5254,154.1364,-1085.3654,-84.6188
21.74,-0.0867,-0.0364,5.8879,-62.5262,154.2542,-1086.6159,-84.6205
21.76,-0.0867,-0.0362,5.8862,-62.5269,154.3719,-1087.8664,-84.6221
21.78,-0.0866,-0.0360,5.8845,-62.5276,154.4896,-1089.1170,-84.6237
21.80,-0.0866,-0.0357,5.8827,-62.5283,154.6073,-1090.3676,-84.6254
21.82,-0.0865,-0.0355,5.8810,-62.5290,154.7249,-1091.6181,-84.6270
21.84,-0.0865,-0.0353,5.8793,-62.5297,154.8425,-1092.8687,-84.6286
21.86,-0.0864,-0.0351,5.8776,-62.5304,154.9600,-1094.1193,-84.6303
21.88,-0.0864,-0.0349,5.8758,-62.5311,155.0775,-1095.3700,-84.6319
21.90,-0.0863,-0.0346,5.8741,-62.5318,155.1950,-1096.6206,-84.6335
21.92,-0.0863,-0.0344,5.8724,-62.5325,155.3125,-1097.8713,-84.6351
